timestamp,video_id,category,language,region,duration_sec,views,likes,comments,shares,sentiment_score,ads_enabled
2025-01-10 13:47:09,VID_678969,Music,English,BR,1315,17981,1037,69,23,0.932,False
2024-11-29 03:41:50,VID_586408,Music,Hindi,IN,2748,9739,915,52,35,-0.021,True
2025-01-31 04:44:16,VID_860285,Gaming,Urdu,PK,1422,2279,30,2,7,0.519,False
2025-03-30 19:07:59,VID_425337,Coding,Spanish,BR,1788,8776,281,32,37,0.537,True
2024-11-05 03:16:20,VID_543169,Education,English,IN,3112,22945,1131,153,84,-0.132,True
2024-12-30 06:58:03,VID_922219,Music,Hindi,BR,1107,15332,864,105,17,-0.344,True
2025-07-04 06:17:34,VID_554493,Vlogs,Spanish,IN,689,43226,2133,303,121,0.371,True
2024-01-01 17:33:13,VID_488342,Music,Hindi,PK,1977,15242,354,61,42,-0.285,True
2024-05-10 05:24:07,VID_549859,Gaming,Urdu,IN,2694,6022,346,34,6,-0.089,False
2024-04-25 18:28:21,VID_134919,Tech Reviews,English,BR,1770,28189,1741,234,74,0.982,True
2024-03-04 02:13:36,VID_558176,Vlogs,English,IN,1588,2353,213,37,6,0.772,True
2024-05-14 17:56:42,VID_207324,Gaming,Japanese,IN,3267,10704,993,102,45,-0.626,True
2024-07-02 06:04:24,VID_880548,Gaming,Urdu,BR,3461,3295,262,28,11,0.778,False
2024-12-20 12:48:45,VID_889609,Education,Spanish,BR,962,11283,406,38,18,0.297,True
2025-11-27 08:42:48,VID_951719,Education,Japanese,IN,852,7252,656,54,14,-0.241,True
2025-11-20 05:54:23,VID_470957,Education,Urdu,IN,349,5594,108,9,21,-0.269,True
2024-12-07 19:13:39,VID_824300,Vlogs,Japanese,US,3484,2522,147,12,4,-0.814,True
2025-02-03 20:40:27,VID_320045,Tech Reviews,Spanish,IN,3117,13315,528,78,27,0.861,True
2024-11-13 05:37:55,VID_615168,Music,English,US,3510,1983,29,4,6,0.609,True
2025-02-08 03:16:22,VID_177451,Tech Reviews,Urdu,BR,1943,2705,43,7,7,-0.514,True
2025-06-30 13:06:00,VID_146225,Tech Reviews,English,BR,1596,4523,336,25,6,-0.534,True
2025-03-01 08:59:00,VID_160811,Gaming,Japanese,US,1711,3554,287,15,16,0.955,True
2025-02-26 17:14:54,VID_370659,Coding,Hindi,PK,1847,8280,479,65,18,-0.184,True
2024-02-11 02:30:55,VID_135757,Education,English,UK,1069,1179,60,3,4,-0.61,False
2025-08-11 05:55:07,VID_103472,Music,Japanese,BR,2372,3021,180,24,10,-0.072,True
2025-07-27 03:28:54,VID_277897,Education,Spanish,US,3055,2392,215,33,10,-0.021,False
2024-04-21 13:20:51,VID_264336,Gaming,Spanish,IN,1536,9917,924,75,44,0.908,True
2025-06-05 06:49:24,VID_572285,Education,Spanish,US,99,11512,524,81,31,-0.348,True
2024-11-16 18:26:14,VID_743678,Music,Urdu,UK,995,26846,1182,164,127,-0.547,False
2024-02-08 01:32:30,VID_452583,Tech Reviews,Urdu,US,1800,8891,150,27,9,-0.312,True
2024-02-10 20:14:08,VID_482262,Tech Reviews,English,US,1325,15499,1061,147,72,0.046,True
2024-01-01 10:21:26,VID_893784,Gaming,Hindi,UK,1627,8948,712,61,27,0.978,True
2024-12-13 01:58:02,VID_997587,Vlogs,English,PK,1529,5031,335,51,19,-0.923,True
2025-06-02 18:09:52,VID_274327,Coding,Urdu,PK,3094,12534,1121,125,57,0.402,True
2025-09-15 06:58:51,VID_825980,Education,Spanish,BR,2527,5867,400,58,9,0.752,True
2025-10-17 15:49:00,VID_313405,Coding,Spanish,UK,2275,1517,54,5,5,0.912,True
2024-12-08 15:28:05,VID_226785,Vlogs,Spanish,UK,1795,1388,84,7,5,-0.032,True
2024-02-23 17:11:17,VID_683979,Education,Urdu,BR,572,18677,818,160,67,0.631,True
2025-05-02 03:29:07,VID_101415,Vlogs,Japanese,IN,1515,45069,3294,495,202,-0.674,True
2024-01-24 15:56:53,VID_557768,Tech Reviews,Hindi,US,2555,19501,386,64,30,0.322,True
2025-03-06 03:42:58,VID_938422,Tech Reviews,Hindi,IN,1199,98019,4321,563,467,0.494,True
2024-04-30 22:09:04,VID_322382,Music,English,BR,1057,27,1,0,0,0.33,True
2025-03-30 13:23:55,VID_687054,Tech Reviews,Japanese,US,640,25153,2090,368,48,0.092,True
2024-12-30 00:05:34,VID_247808,Music,Japanese,UK,2127,17388,418,39,74,0.03,True
2024-05-09 05:36:28,VID_987735,Gaming,Japanese,IN,966,4166,354,23,5,0.584,False
2025-05-18 02:54:12,VID_943872,Music,English,PK,1562,478,28,3,0,0.328,True
2025-02-05 20:30:20,VID_236460,Coding,Urdu,IN,3079,9379,100,14,39,0.103,False
2025-10-19 06:55:10,VID_222598,Coding,Hindi,BR,2632,5127,484,85,23,-0.304,True
2025-09-22 11:22:08,VID_188180,Tech Reviews,Hindi,US,1265,11654,938,158,26,-0.93,False
2025-02-04 22:27:51,VID_937088,Tech Reviews,Spanish,PK,1520,4894,141,28,20,0.205,True
2024-04-16 11:19:38,VID_938422,Coding,Hindi,IN,1241,4974,413,67,11,0.064,True
2024-02-12 03:57:25,VID_166045,Music,Japanese,US,1988,5749,312,35,23,0.654,False
2025-01-23 08:27:36,VID_391400,Music,Spanish,IN,1705,2629,83,14,12,-0.81,True
2024-12-25 18:06:05,VID_766331,Education,English,BR,628,12457,399,56,45,-0.705,False
2024-12-29 07:03:41,VID_729681,Music,Urdu,BR,2597,5621,111,11,20,-0.837,True
2024-11-11 04:31:04,VID_829788,Tech Reviews,Hindi,PK,328,3967,118,20,19,0.433,True
2025-06-13 16:53:55,VID_753381,Gaming,Spanish,US,812,11293,878,162,16,0.669,True
2025-03-03 07:59:27,VID_682452,Tech Reviews,Urdu,US,861,4056,396,21,8,0.841,True
2025-05-16 16:08:40,VID_642898,Vlogs,English,UK,2012,650,25,3,1,0.262,False
2025-03-19 11:16:58,VID_902332,Gaming,English,IN,1334,1757,92,16,7,-0.783,False
2025-04-12 13:10:25,VID_719030,Education,Urdu,IN,2764,28713,438,67,134,-0.89,True
2025-10-03 07:25:12,VID_596902,Education,Japanese,BR,3488,16089,628,114,58,0.13,True
2024-01-05 00:58:32,VID_295289,Coding,Hindi,PK,2620,1888,60,6,3,0.104,True
2024-07-07 16:53:54,VID_431618,Tech Reviews,Spanish,IN,2177,7090,653,109,7,0.355,True
2025-08-23 17:30:56,VID_655435,Tech Reviews,English,BR,2026,2800,199,21,3,0.588,True
2024-06-19 17:24:27,VID_910288,Vlogs,Hindi,IN,3106,7809,588,76,35,-0.157,True
2025-08-01 18:45:47,VID_574894,Vlogs,English,IN,2252,3455,197,9,16,-0.6,True
2025-01-20 06:32:53,VID_502256,Music,Urdu,US,1381,14324,859,88,59,0.664,True
2024-11-09 20:27:27,VID_304892,Education,Hindi,UK,3010,317,6,0,0,0.331,True
2025-05-01 05:25:26,VID_785181,Tech Reviews,Japanese,PK,1279,9481,457,35,22,0.44,False
2025-03-24 06:32:15,VID_958265,Education,Spanish,BR,2274,3515,215,11,10,0.347,True
2024-11-23 20:02:47,VID_394434,Coding,English,UK,3073,552,39,3,2,-0.973,True
2024-11-01 10:30:13,VID_801931,Education,Urdu,PK,3280,19947,849,90,35,-0.209,True
2024-10-12 13:40:18,VID_218754,Gaming,Spanish,IN,1481,11763,743,138,26,-0.428,True
2024-12-01 20:26:05,VID_354592,Tech Reviews,English,US,3114,10492,618,56,40,0.506,True
2024-03-21 21:36:43,VID_503680,Vlogs,Japanese,UK,2008,17425,770,127,50,-0.011,True
2025-12-17 18:28:30,VID_731170,Coding,Japanese,US,2861,28345,934,146,71,-0.7,False
2025-06-25 02:07:52,VID_636999,Gaming,English,IN,1782,28223,1310,75,75,0.441,True
2024-02-25 11:21:52,VID_547357,Coding,Hindi,US,1513,25146,409,27,37,0.756,False
2024-07-17 06:37:30,VID_378539,Vlogs,Spanish,IN,820,7259,668,93,23,-0.679,False
2025-09-30 22:30:45,VID_129887,Education,Hindi,PK,147,4076,370,47,8,-0.663,False
2024-05-21 09:29:51,VID_250932,Tech Reviews,Japanese,IN,511,14474,465,47,31,-0.469,True
2025-01-07 09:16:59,VID_684557,Coding,Urdu,PK,65,5239,332,47,6,0.281,True
2024-07-31 22:41:28,VID_210005,Music,Urdu,BR,2135,28495,934,147,127,-0.824,True
2025-07-23 03:39:59,VID_622100,Vlogs,Hindi,US,1269,3443,323,32,9,0.69,True
2025-04-10 05:46:46,VID_376721,Education,Spanish,IN,3325,1779,116,21,2,-0.071,True
2024-06-26 06:55:43,VID_178986,Coding,Hindi,PK,2760,1251,81,4,2,-0.317,True
2024-04-14 23:16:19,VID_249964,Music,Hindi,PK,2687,6792,605,31,12,0.064,True
2024-01-08 15:54:28,VID_273207,Gaming,Hindi,UK,1753,19324,448,75,63,0.903,False
2024-08-24 06:21:43,VID_685930,Music,Urdu,UK,3170,9630,819,79,35,-0.995,False
2024-09-04 17:47:11,VID_683297,Education,Spanish,PK,1621,9623,777,96,27,0.643,True
2025-07-23 09:41:57,VID_164220,Coding,Spanish,PK,1074,17533,1006,83,47,0.348,True
2025-03-23 10:24:18,VID_168211,Vlogs,Urdu,US,2024,7171,662,116,16,-0.399,True
2025-07-05 04:28:30,VID_415512,Gaming,Japanese,IN,3055,15637,1041,146,53,0.444,True
2024-04-16 08:12:39,VID_701720,Tech Reviews,Urdu,US,174,1076,74,14,4,-0.61,True
2024-01-30 16:27:09,VID_719659,Tech Reviews,Spanish,PK,3526,2056,26,1,5,-0.231,False
2025-06-20 23:58:15,VID_796455,Tech Reviews,Urdu,BR,1482,5609,472,82,22,0.041,True
2025-01-21 13:54:23,VID_299919,Education,English,US,2719,16591,1107,61,80,-0.458,True
2025-03-10 16:58:58,VID_321502,Education,English,BR,1820,6816,538,75,19,-0.93,True
2024-05-16 09:32:17,VID_744247,Vlogs,English,US,3524,8238,322,53,21,-0.295,False
2025-12-28 20:23:08,VID_826362,Coding,Hindi,PK,65,1376,50,4,2,0.788,True
2025-09-09 11:18:38,VID_876103,Vlogs,Japanese,PK,1505,5725,179,23,6,-0.495,True
2025-09-07 23:12:26,VID_890984,Gaming,English,US,1230,2379,225,20,4,0.755,True
2025-05-28 10:20:25,VID_521817,Gaming,Urdu,PK,860,898,35,2,2,0.854,True
2024-05-13 07:23:03,VID_440423,Education,Urdu,UK,1535,2951,190,17,7,-0.59,True
2025-02-25 06:14:41,VID_401676,Gaming,Urdu,PK,2272,763,24,2,2,-0.128,True
2024-01-08 04:05:53,VID_841255,Education,Hindi,IN,1582,13034,293,25,64,0.046,True
2025-04-15 00:50:52,VID_566079,Gaming,English,BR,2809,16729,1003,87,82,-0.895,True
2024-02-15 20:51:58,VID_315790,Tech Reviews,Urdu,PK,1966,1929,81,7,4,0.783,True
2025-12-30 23:42:06,VID_806193,Tech Reviews,English,BR,2380,7997,583,55,24,0.531,True
2024-10-28 21:53:08,VID_837274,Coding,English,BR,2956,14092,542,106,25,-0.616,True
2024-02-24 13:36:58,VID_783759,Education,English,BR,1233,2471,212,22,11,0.252,True
2025-11-30 09:59:33,VID_968538,Coding,Japanese,US,561,4301,411,29,13,0.596,True
2024-06-28 21:59:11,VID_560816,Tech Reviews,Japanese,PK,1510,15362,189,32,17,-0.281,True
2025-08-09 13:17:45,VID_777618,Tech Reviews,Hindi,PK,2258,4283,235,22,14,0.77,False
2024-07-16 06:41:27,VID_335882,Education,Urdu,BR,3011,827,22,2,3,-0.253,False
2025-10-28 17:55:52,VID_427004,Tech Reviews,Hindi,IN,608,15322,1364,206,65,0.697,True
2024-08-28 18:56:24,VID_475830,Music,Spanish,US,2296,5542,481,69,15,-0.692,True
2025-12-08 11:11:24,VID_220038,Tech Reviews,Urdu,BR,3028,8544,637,86,22,0.904,True
2025-12-03 10:27:12,VID_566451,Coding,Japanese,BR,1005,8987,557,37,12,0.796,True
2024-03-20 16:02:46,VID_132246,Vlogs,English,IN,96,8936,181,14,42,0.379,True
2024-01-21 15:18:31,VID_991996,Education,Hindi,PK,1153,31664,483,76,59,0.164,True
2025-10-14 13:28:25,VID_154864,Coding,Urdu,UK,219,11669,438,29,20,0.341,False
2024-01-22 17:03:48,VID_353241,Education,Spanish,IN,2359,18543,1025,119,24,0.208,False
2024-01-08 07:51:52,VID_772683,Music,English,UK,1927,16449,1394,116,44,0.214,False
2024-05-28 03:32:11,VID_438162,Tech Reviews,English,PK,3263,23556,2268,432,82,0.075,True
2025-11-24 01:24:45,VID_249662,Tech Reviews,Hindi,IN,94,18692,1199,125,64,-0.864,True
2025-02-15 17:40:24,VID_687202,Vlogs,Japanese,BR,1621,39362,641,103,114,0.682,True
2025-06-17 09:00:56,VID_983638,Gaming,Hindi,PK,2938,2513,211,39,4,0.561,True
2025-07-11 02:11:32,VID_764218,Education,Hindi,IN,2458,9050,524,39,37,-0.067,True
2025-04-14 23:15:14,VID_886363,Education,Urdu,US,342,579,13,2,1,0.182,True
2024-09-05 15:58:30,VID_233648,Music,Urdu,IN,1813,6173,65,7,10,0.483,True
2024-04-03 04:48:06,VID_910982,Education,English,PK,1258,1174,29,3,1,0.757,False
2024-05-08 09:12:07,VID_150110,Coding,English,UK,2664,11359,357,43,25,-0.981,True
2025-10-21 15:43:40,VID_201508,Tech Reviews,Urdu,BR,1411,1889,77,10,5,0.574,False
2025-12-07 18:08:22,VID_703326,Education,Japanese,BR,293,4345,320,48,20,0.383,True
2025-06-16 21:48:42,VID_568428,Coding,Japanese,IN,2157,16418,1391,151,32,0.444,True
2024-09-20 13:57:56,VID_650705,Coding,Hindi,PK,2693,27578,2571,306,104,-0.404,True
2025-01-04 18:46:36,VID_766445,Vlogs,Spanish,US,2388,6782,232,13,15,0.342,True
2025-08-03 21:18:15,VID_556679,Music,Hindi,US,2408,5623,402,27,21,0.543,True
2024-07-11 09:38:38,VID_202862,Gaming,English,US,3416,3242,140,12,4,-0.689,True
2025-06-13 06:04:17,VID_846111,Music,English,UK,2597,20593,1730,223,98,0.413,True
2025-09-22 05:23:29,VID_786070,Tech Reviews,English,US,2268,6362,188,22,11,0.532,False
2024-06-03 00:53:12,VID_327102,Coding,English,UK,2477,8655,647,105,32,-0.403,False
2025-06-27 22:10:50,VID_104726,Tech Reviews,Urdu,IN,899,23185,820,52,74,-0.084,False
2024-07-05 10:46:36,VID_604670,Gaming,English,UK,2751,12853,973,140,62,-0.12,True
2025-03-02 13:07:08,VID_570000,Coding,English,UK,3337,643,27,4,1,0.188,True
2024-10-09 02:12:37,VID_137778,Vlogs,English,IN,1124,3678,311,54,15,0.375,False
2024-01-19 03:19:55,VID_636874,Tech Reviews,Spanish,PK,2017,44170,4376,374,105,-0.014,True
2024-04-20 03:36:02,VID_199314,Vlogs,Spanish,IN,1414,14718,243,38,51,-0.733,True
2024-01-05 13:28:54,VID_345224,Education,English,IN,1319,24873,470,35,30,-0.978,False
2024-10-08 17:54:17,VID_187123,Music,Hindi,US,2633,4315,235,37,7,-0.912,True
2025-12-21 01:30:48,VID_131829,Coding,Japanese,PK,453,1712,41,2,7,-0.998,True
2025-04-08 00:43:36,VID_427969,Gaming,Japanese,IN,1694,5488,468,26,21,-0.921,True
2024-06-02 10:59:52,VID_721807,Tech Reviews,Japanese,PK,297,11890,469,73,46,0.328,False
2024-09-25 14:44:41,VID_357964,Vlogs,Hindi,PK,2458,34486,2586,312,38,-0.916,False
2024-03-13 01:55:50,VID_166242,Education,English,BR,2783,818,67,11,2,0.307,True
2025-11-03 19:05:24,VID_355866,Gaming,Japanese,BR,1350,11363,808,140,38,0.027,True
2025-07-29 15:02:51,VID_709203,Education,Hindi,UK,3479,6332,553,83,17,-0.039,True
2025-03-25 07:35:09,VID_910335,Tech Reviews,Japanese,US,2171,303,30,1,0,-0.768,True
2025-03-12 02:03:40,VID_747565,Vlogs,Japanese,BR,1121,88,8,1,0,-0.386,True
2025-11-09 09:14:34,VID_422045,Vlogs,Hindi,PK,2324,171,4,0,0,0.871,False
2024-01-15 11:36:30,VID_991005,Vlogs,Hindi,US,2035,1117,39,5,1,-0.7,True
2025-06-02 23:11:57,VID_409398,Gaming,Urdu,BR,252,21567,1079,98,92,-0.832,True
2025-09-06 11:13:39,VID_271013,Tech Reviews,Hindi,US,2613,4715,134,20,5,0.21,False
2024-08-03 10:55:09,VID_848663,Gaming,Japanese,UK,362,8092,100,11,27,0.575,True
2024-02-28 09:07:58,VID_757546,Music,English,US,2952,3488,83,15,12,0.1,True
2024-06-24 20:49:00,VID_795332,Music,Spanish,US,3360,42725,2913,320,56,-0.902,False
2024-07-18 09:03:15,VID_406326,Coding,English,UK,1612,38083,732,136,43,-0.636,True
2025-09-05 21:58:17,VID_591057,Music,Spanish,BR,1023,2957,176,21,7,0.058,True
2025-08-18 19:05:08,VID_964480,Vlogs,Hindi,PK,1128,10824,555,61,15,-0.976,True
2025-10-14 21:39:37,VID_831136,Gaming,English,BR,1910,7691,79,6,12,-0.174,True
2025-05-04 14:45:14,VID_778316,Education,Urdu,BR,2627,3571,91,15,8,0.385,True
2024-09-18 13:20:37,VID_126347,Education,Urdu,US,2464,5364,399,76,8,-0.062,True
2025-09-03 08:32:05,VID_459105,Music,Japanese,US,1678,1843,48,6,5,-0.55,True
2024-01-13 03:35:24,VID_816871,Gaming,Japanese,PK,2482,11235,313,40,36,0.544,True
2024-01-16 11:02:32,VID_572855,Vlogs,Japanese,US,375,1154,106,11,1,0.431,True
2024-05-13 12:25:55,VID_644987,Gaming,Hindi,US,2199,8415,493,31,24,0.388,True
2025-12-24 04:35:34,VID_334540,Coding,Spanish,IN,3589,16262,1342,256,77,0.572,True
2025-10-11 14:47:10,VID_202196,Tech Reviews,Spanish,US,851,4984,344,32,17,0.257,True
2025-11-10 04:00:09,VID_447568,Vlogs,Urdu,UK,1162,34,2,0,0,0.559,True
2025-02-10 04:07:54,VID_747177,Music,Hindi,UK,1122,3368,252,31,14,0.686,True
2024-06-03 05:53:39,VID_437484,Coding,Spanish,IN,783,46038,4542,770,172,0.221,True
2024-04-17 01:26:24,VID_921576,Music,Spanish,IN,957,7189,289,24,14,-0.35,True
2024-03-26 19:17:35,VID_687252,Education,Hindi,UK,770,17524,347,69,36,0.178,True
2025-12-26 11:24:54,VID_402043,Music,Urdu,BR,1456,2731,237,31,8,0.33,False
2025-12-19 21:30:54,VID_868855,Education,Japanese,US,2447,17641,782,77,84,-0.753,True
2024-05-19 07:10:50,VID_744311,Vlogs,Japanese,BR,1602,590,32,2,2,0.305,True
2024-01-18 11:35:28,VID_699059,Coding,English,UK,2630,2814,106,5,13,-0.53,True
2025-10-20 22:55:29,VID_943501,Vlogs,English,UK,1664,8262,193,23,8,-0.326,True
2024-03-24 23:21:53,VID_283000,Gaming,Hindi,BR,2347,6771,109,16,29,0.314,True
2024-10-10 11:41:21,VID_474198,Vlogs,English,UK,3091,6725,337,37,7,-0.438,True
2025-05-02 17:36:29,VID_942464,Tech Reviews,Japanese,BR,2338,5958,388,71,18,-0.493,False
2024-02-16 12:39:34,VID_943515,Vlogs,English,US,1560,5886,67,12,20,-0.455,True
2025-04-15 06:09:05,VID_144773,Education,Urdu,IN,3110,1337,20,1,1,-0.981,True
2024-08-07 09:01:22,VID_305410,Music,Spanish,IN,725,3869,58,3,10,0.282,True
2024-05-03 16:58:02,VID_983923,Education,Spanish,UK,1004,45466,3211,560,80,-0.481,False
2024-05-05 14:53:33,VID_267269,Gaming,Urdu,PK,1258,1287,56,4,3,0.645,True
2024-11-21 12:36:47,VID_437885,Tech Reviews,English,UK,2318,352,30,2,0,0.03,True
2025-07-05 01:55:52,VID_759748,Vlogs,Urdu,BR,2690,3001,298,55,9,0.556,True
2024-07-01 16:32:12,VID_557270,Music,Spanish,UK,733,1570,153,29,4,-0.684,True
2025-09-26 20:39:32,VID_296492,Tech Reviews,English,PK,800,14365,474,29,38,0.775,True
2024-01-15 13:17:50,VID_840655,Music,Japanese,IN,938,799,62,4,3,-0.069,True
2025-07-18 01:27:22,VID_504973,Education,Urdu,IN,2936,3522,270,35,11,0.106,True
2025-05-26 19:19:20,VID_984693,Gaming,Japanese,BR,3464,764,57,4,3,-0.49,True
2024-11-08 07:43:21,VID_527020,Music,Japanese,US,1885,5156,89,16,5,-0.332,True
2024-12-18 06:01:56,VID_500318,Vlogs,Spanish,US,2633,8004,790,137,10,0.471,True
2024-11-23 22:08:44,VID_537930,Education,Urdu,PK,300,5773,400,53,25,-0.16,True
2024-10-06 07:36:07,VID_538432,Coding,Spanish,US,2156,4616,458,55,22,0.34,False
2025-04-10 09:27:33,VID_180444,Vlogs,Hindi,BR,1908,6548,537,40,11,0.805,True
2024-04-21 13:16:07,VID_172624,Coding,English,BR,3018,588,46,6,2,-0.674,True
2024-10-31 23:07:55,VID_200049,Gaming,English,BR,2907,8943,692,120,39,-0.382,True
2025-09-06 03:21:27,VID_961858,Coding,Japanese,US,2854,784,10,1,2,0.365,True
2024-07-11 04:28:24,VID_421421,Music,Spanish,BR,1772,14971,424,23,53,-0.453,True
2024-12-17 02:15:11,VID_788297,Gaming,English,PK,1650,1222,51,7,5,0.797,True
2025-05-26 19:01:03,VID_758695,Education,English,UK,2026,4844,221,14,13,0.231,False
2024-02-29 21:38:45,VID_508827,Tech Reviews,Hindi,BR,1991,7440,550,90,22,0.718,True
2025-01-13 10:01:34,VID_710070,Tech Reviews,English,PK,1925,448,26,2,1,-0.815,True
2024-04-09 14:32:34,VID_557056,Education,Spanish,UK,1794,4692,111,16,12,-0.363,False
2024-02-15 21:36:06,VID_604602,Music,Japanese,US,899,209,9,0,0,0.849,True
2024-03-14 09:55:05,VID_397071,Gaming,Urdu,UK,3383,2618,99,19,5,-0.903,True
2024-01-15 04:16:07,VID_191862,Music,English,US,1212,1248,123,17,4,-0.472,True
2024-08-16 03:15:16,VID_562327,Coding,Spanish,PK,961,9525,562,101,27,0.992,True
2024-08-03 00:27:58,VID_432236,Tech Reviews,Japanese,UK,3560,89,4,0,0,0.202,True
2025-11-10 07:06:56,VID_640619,Vlogs,Urdu,UK,3135,5439,343,58,24,-0.446,False
2024-06-12 06:19:04,VID_218190,Vlogs,Spanish,US,2523,6041,531,78,15,0.914,False
2024-05-11 08:10:51,VID_974483,Gaming,English,PK,2508,23686,301,42,68,-0.207,False
2024-12-02 16:34:53,VID_164650,Coding,Spanish,BR,1599,37647,541,105,168,0.101,False
2025-12-27 11:12:12,VID_414528,Coding,Urdu,UK,2253,775,35,3,0,0.395,True
2024-12-09 14:45:32,VID_728730,Gaming,Spanish,UK,2084,1342,106,11,5,-0.215,True
2024-09-18 03:15:40,VID_365900,Tech Reviews,Hindi,IN,1117,10069,348,51,16,0.932,False
2024-09-27 04:00:09,VID_606713,Vlogs,English,PK,2601,14164,868,170,39,0.502,True
2024-10-22 02:40:31,VID_740029,Tech Reviews,English,UK,2046,7091,232,27,10,-0.363,True
2025-01-09 19:05:03,VID_212290,Coding,Urdu,UK,2027,1539,115,9,4,0.423,True
2025-09-09 13:13:44,VID_646786,Vlogs,Japanese,BR,2194,4655,404,78,11,-0.755,False
2024-11-16 02:35:41,VID_762712,Tech Reviews,Spanish,UK,106,13178,666,72,54,-0.405,False
2025-09-02 20:43:44,VID_745689,Gaming,Spanish,US,1187,1307,84,13,3,-0.096,True
2024-12-20 02:55:43,VID_356235,Tech Reviews,Urdu,IN,3576,11724,500,54,27,0.576,True
2024-12-14 07:11:56,VID_627747,Tech Reviews,Spanish,PK,2394,3715,216,25,12,0.649,False
2024-06-04 09:20:48,VID_853846,Education,Spanish,UK,3087,27637,923,69,77,0.632,True
2025-06-26 08:59:35,VID_243077,Coding,Hindi,UK,2096,5703,81,6,7,-0.432,False
2025-03-18 00:50:10,VID_568725,Education,Hindi,US,547,1269,52,8,3,-0.627,False
2025-10-09 02:25:42,VID_516981,Education,Spanish,BR,123,8574,212,17,12,-0.671,True
2024-03-10 02:47:16,VID_238503,Vlogs,Hindi,PK,1108,610,28,1,1,0.725,True
2025-02-21 02:33:21,VID_349144,Tech Reviews,Hindi,BR,2870,22490,1764,234,71,0.342,True
2024-08-02 07:34:33,VID_475057,Music,Urdu,UK,3160,31372,2733,366,91,-0.837,True
2024-10-09 12:07:34,VID_731682,Gaming,Japanese,IN,2883,501,48,7,0,0.376,True
2024-05-19 14:05:54,VID_174691,Music,English,US,82,3258,170,32,16,0.009,False
2025-02-10 07:32:49,VID_164569,Education,Urdu,BR,1003,2404,55,8,4,-0.653,False
2025-11-04 22:20:57,VID_253042,Tech Reviews,Japanese,UK,2280,10578,1000,88,38,-0.741,True
2024-08-02 07:16:10,VID_437522,Education,Urdu,IN,3146,14388,794,57,45,-0.452,True
2024-02-02 19:37:30,VID_228953,Education,Spanish,UK,2093,6740,101,13,10,-0.774,False
2025-09-11 21:17:06,VID_449791,Vlogs,Urdu,BR,2348,19848,1251,135,31,-0.975,True
2024-07-17 12:18:07,VID_698502,Coding,Japanese,PK,1724,2147,129,16,10,0.656,True
2024-11-26 19:19:43,VID_657404,Coding,Spanish,PK,2266,3635,147,11,12,-0.247,False
2025-09-25 20:45:22,VID_167649,Education,Japanese,US,1268,27725,2583,248,70,0.369,True
2025-07-28 15:34:58,VID_608412,Tech Reviews,Hindi,US,1237,16223,760,80,75,0.773,True
2024-10-29 06:55:29,VID_483542,Music,English,PK,2842,43697,2729,495,64,-0.862,True
2024-01-08 21:32:06,VID_844156,Gaming,English,US,849,1700,107,14,2,-0.376,True
2024-10-30 23:09:56,VID_808552,Tech Reviews,Japanese,PK,267,15478,552,39,40,-0.815,True
2024-05-17 01:05:15,VID_429343,Tech Reviews,Urdu,PK,3468,7200,593,68,15,-0.114,True
2024-12-20 07:22:35,VID_709768,Coding,Japanese,US,1385,7151,246,36,13,-0.71,True
2024-10-04 15:03:43,VID_740722,Gaming,Spanish,IN,1726,5577,303,60,6,-0.69,True
2024-10-26 08:08:22,VID_176862,Coding,Japanese,PK,2730,4225,209,16,5,-0.34,True
2024-01-18 13:46:28,VID_847812,Education,Spanish,IN,2715,9250,784,58,16,-0.642,True
2025-01-04 10:24:16,VID_129914,Education,Japanese,BR,575,313,15,2,0,-0.606,True
2025-07-14 11:26:52,VID_543059,Vlogs,Japanese,PK,1763,11140,116,11,44,0.108,True
2024-10-12 03:24:55,VID_167791,Education,Hindi,PK,3523,669,42,6,1,-0.605,True
2024-08-01 18:27:40,VID_410930,Tech Reviews,English,PK,3193,5595,90,8,14,-0.004,True
2024-04-21 07:21:04,VID_713837,Education,Japanese,BR,2383,6345,444,59,18,-0.077,True
2024-08-29 11:47:38,VID_403546,Tech Reviews,English,PK,2837,3869,312,51,11,0.772,False
2025-05-06 19:19:40,VID_584508,Tech Reviews,Spanish,US,76,17623,575,34,29,0.318,True
2025-12-04 10:35:42,VID_361118,Tech Reviews,Hindi,BR,1219,18465,528,89,83,0.137,True
2025-03-16 11:05:26,VID_616319,Tech Reviews,Hindi,UK,2258,2310,218,18,7,-0.68,True
2025-12-10 11:23:21,VID_903506,Music,Hindi,BR,2593,902,44,8,1,-0.735,True
2024-04-28 08:14:41,VID_736055,Vlogs,Japanese,IN,3300,13197,879,149,52,-0.961,False
2025-10-23 20:52:19,VID_603042,Gaming,Urdu,BR,3172,9363,186,20,15,0.509,True
2025-12-20 10:31:12,VID_224590,Coding,English,PK,3066,2638,231,24,9,-0.691,True
2024-08-17 02:48:46,VID_347418,Coding,English,UK,2170,919,66,6,4,0.166,False
2025-07-27 20:48:37,VID_649396,Gaming,Urdu,US,3144,2324,165,28,9,-0.469,True
2025-06-03 03:54:04,VID_461054,Music,English,IN,1320,15079,784,150,73,0.759,True
2025-11-12 14:57:01,VID_402521,Vlogs,Urdu,US,805,2941,248,22,6,-0.451,True
